descriptio,gx_media_l,name,DPTO,NOMBRE_DPT,AREA,PERIMETER,HECTARES
"<img src=""https://lh4.googleusercontent.com/0fZq4pvvmpOctCtqSG4Bop9xTxDK7PiOuqP0zOlGnhbh3U3Fsqj4G3MUck8vFrI5wVZoil27HFibPzwbYADGFzeAxqL5DeQopI3txITcCee6S1Bo0kIurs0MQ8UpPo8"" height=""200"" width=""auto"" /><br><br>Direcci?n: Carrera 6 E # 8 A 44, Chaparral, (",https://lh4.googleusercontent.com/0fZq4pvvmpOctCtqSG4Bop9xTxDK7PiOuqP0zOlGnhbh3U3Fsqj4G3MUck8vFrI5wVZoil27HFibPzwbYADGFzeAxqL5DeQopI3txITcCee6S1Bo0kIurs0MQ8UpPo8,144 EPMSC Chaparral,"73",TOLIMA,23421273474.061,853045.779,2342127.347
"<img src=""https://lh3.googleusercontent.com/_uwS8-7hqP5fwnPUSg6x7Fh3CYvE1zd354mdV3uUPZB0beS2QH-6avbQC2L3s_sBX3mJSR-I6IHCYJ6qGmI2DB14Tg0t8HgCtjGMS43VUl7cL7pHZXfF4TtoWjxQJZBrOQ"" height=""200"" width=""auto"" /><br><br>Direcci?n: Calle 10 Carrera 3 esquina, Pur",https://lh3.googleusercontent.com/_uwS8-7hqP5fwnPUSg6x7Fh3CYvE1zd354mdV3uUPZB0beS2QH-6avbQC2L3s_sBX3mJSR-I6IHCYJ6qGmI2DB14Tg0t8HgCtjGMS43VUl7cL7pHZXfF4TtoWjxQJZBrOQ,147 EPMSC Purificacion,"73",TOLIMA,23421273474.061,853045.779,2342127.347
"<img src=""https://lh4.googleusercontent.com/1hgm2SUK6RSinut1tiWJYXWUKY9JayJVPUyYtTH-gRVcZeLVu4Cbu7rJfYAgL5W1TDaGkWq73sT41v_SsuINNXjEMjW8UKp45B2wuJlrq4lspqeA6iPO8K6MEfVdeJ4O9A"" height=""200"" width=""auto"" /><br><br>Direcci?n: Calle 11 # 8-14, El Guamo (Toli",https://lh4.googleusercontent.com/1hgm2SUK6RSinut1tiWJYXWUKY9JayJVPUyYtTH-gRVcZeLVu4Cbu7rJfYAgL5W1TDaGkWq73sT41v_SsuINNXjEMjW8UKp45B2wuJlrq4lspqeA6iPO8K6MEfVdeJ4O9A https://lh4.googleusercontent.com/axFayEVLIL5OsyboS8y17I1tlu0SoLTa6j1CMk7cSuTjUZ2mVIBlb_g,158 EPMSC El Guamo,"73",TOLIMA,23421273474.061,853045.779,2342127.347
"<img src=""https://lh6.googleusercontent.com/IJrXM6GQavClOxn7UQIzQy60fDNBsTikXBglsZ2qyKRTT2mOc74zdBlyYWpfpvWun-9zY9csiOCOGyQpf2gTlAfDijuA0BjzaZ-EY9djeZKltSuWNxsMM8gRjgpTGspmUw"" height=""200"" width=""auto"" /><br><br>Direcci?n: Calle 6 Con Carrera 12 B/Isa?as",https://lh6.googleusercontent.com/IJrXM6GQavClOxn7UQIzQy60fDNBsTikXBglsZ2qyKRTT2mOc74zdBlyYWpfpvWun-9zY9csiOCOGyQpf2gTlAfDijuA0BjzaZ-EY9djeZKltSuWNxsMM8gRjgpTGspmUw https://lh6.googleusercontent.com/BAATJaRKalbAF8yxgzPfmpf69VsMgOmxL7KGOhjHEoerG3KFJbgNwk0,145 EPMSC Espinal,"73",TOLIMA,23421273474.061,853045.779,2342127.347
"<img src=""https://lh5.googleusercontent.com/9uN7CpMHZVFo0pFJJbdniP6Vk1ahJFV3rGuuwSKYvkc7i493vOeoyM-s_29a14hk6D2czevsJcIouVE8hgRlF5ALQyC3BPisko45POnJ31HjEWb03KSzZ_rSFTMFPzdA"" height=""200"" width=""auto"" /><br><br>Direcci?n: Carrera 6 # 6-23 Armero Guayabal",https://lh5.googleusercontent.com/9uN7CpMHZVFo0pFJJbdniP6Vk1ahJFV3rGuuwSKYvkc7i493vOeoyM-s_29a14hk6D2czevsJcIouVE8hgRlF5ALQyC3BPisko45POnJ31HjEWb03KSzZ_rSFTMFPzdA,623 EC Armero Guayabal,"73",TOLIMA,23421273474.061,853045.779,2342127.347
"<img src=""https://lh5.googleusercontent.com/DKRFhAytoeZ68MkXOB5L3ZgFEVK9U201LCJ7wg0cHgf5g0M1ydMZ7S8gXfaOaW-mOCxmXbulOjHQfj2poCZW_udyxEuYeCHDDBPme9b3zPHVdxfFA8n02PKmzkVbPwaZ6Q"" height=""200"" width=""auto"" /><br><br>Direcci?n: Calle 3 # 4-50 Fresno Tolima<br",https://lh5.googleusercontent.com/DKRFhAytoeZ68MkXOB5L3ZgFEVK9U201LCJ7wg0cHgf5g0M1ydMZ7S8gXfaOaW-mOCxmXbulOjHQfj2poCZW_udyxEuYeCHDDBPme9b3zPHVdxfFA8n02PKmzkVbPwaZ6Q,626 EPMSC Fresno,"73",TOLIMA,23421273474.061,853045.779,2342127.347
"<img src=""https://lh3.googleusercontent.com/iAoYyQs32T3on5KUH3M3zGrnlcwOTKOxPcxj4PuBTCGITq9YN77LS9GAY8Ui0DtjOiAhqKgKpgjA9tMP_0U8rTPpIRu9ju2up5AYiu4yZxhk60M3mdus7wxNwVQXvhqOQA"" height=""200"" width=""auto"" /><br><br>Direcci?n: Carrera 12 # 5-71 Libano Tolima",https://lh3.googleusercontent.com/iAoYyQs32T3on5KUH3M3zGrnlcwOTKOxPcxj4PuBTCGITq9YN77LS9GAY8Ui0DtjOiAhqKgKpgjA9tMP_0U8rTPpIRu9ju2up5AYiu4yZxhk60M3mdus7wxNwVQXvhqOQA,629 EPMSC Libano,"73",TOLIMA,23421273474.061,853045.779,2342127.347
"<img src=""https://lh5.googleusercontent.com/OAZCcLU96rUrYWZ_UmyxNjOcs3yLm5Yxgxh6YUlppD48bhXj6CevSjRyU1TxwSdLOCqz49x1rS9MtjxRvXbkWfyYxgUNwtkj3EPUmkn16v8XmP4F6sVbjL7En6gsrKez"" height=""200"" width=""auto"" /><br><br>Direcci?n: Carrera 45 Sur # 134-95 Barrio Pi",https://lh5.googleusercontent.com/OAZCcLU96rUrYWZ_UmyxNjOcs3yLm5Yxgxh6YUlppD48bhXj6CevSjRyU1TxwSdLOCqz49x1rS9MtjxRvXbkWfyYxgUNwtkj3EPUmkn16v8XmP4F6sVbjL7En6gsrKez,639 COIBA Ibague,"73",TOLIMA,23421273474.061,853045.779,2342127.347
"<img src=""https://lh6.googleusercontent.com/_O0ngsOXxnMTFGLBz_pdojbNnWoCdXnWsmilnIjG-bWxi3Z1FVbTmL1feNNERUaeVuN0CsbuaPTEKuR_nsEIKkp_4o01Nw1H-VMEsjlyiAVG97Ofx9RRlmCHIiDnC7xI"" height=""200"" width=""auto"" /><br><br>Direcci?n: Calle 22 Norte # 3n - 49 Barrio V",https://lh6.googleusercontent.com/_O0ngsOXxnMTFGLBz_pdojbNnWoCdXnWsmilnIjG-bWxi3Z1FVbTmL1feNNERUaeVuN0CsbuaPTEKuR_nsEIKkp_4o01Nw1H-VMEsjlyiAVG97Ofx9RRlmCHIiDnC7xI,200 Regional Occidente,"76",VALLE DEL CAUCA,22146825343.909,995449.434,2214682.534
"<img src=""https://lh6.googleusercontent.com/Q0n1ZavtdY6e2rFou3FkNqn6WUmcBvpPKRYoI98z8o6Exb6xRmZeiV_p6HMkYbl-yDzigsj3jgcaRuNupNJ34TcZxzNMEEoPiOJICNpVTGLF3p2Ls7nbiWLTh63kGeBq"" height=""200"" width=""auto"" /><br><br>Direcci?n: Calle 23 Via Al Ica Palmira<br>Te",https://lh6.googleusercontent.com/Q0n1ZavtdY6e2rFou3FkNqn6WUmcBvpPKRYoI98z8o6Exb6xRmZeiV_p6HMkYbl-yDzigsj3jgcaRuNupNJ34TcZxzNMEEoPiOJICNpVTGLF3p2Ls7nbiWLTh63kGeBq https://lh3.googleusercontent.com/5VddGFgOzX3HdEzYyJ4IvesXABCIj-0-HlEdme7NgJcXAYSkgjtXV70kX,225 EPAMSCAS Palmira,"76",VALLE DEL CAUCA,22146825343.909,995449.434,2214682.534
"<img src=""https://lh5.googleusercontent.com/HRCllo35Ji47p0pVMvK72RssKw83FjHJjUCm1OT7lvy-qH4v7Icc-21ud0OTA14t4cj2wAPAG5ylw5yHFQDSh2eMwRxdBVMe59yTFClFJFkHiT1TzZJJIR52DGING2PcKA"" height=""200"" width=""auto"" /><br><br>Direcci?n: Transversal 25 # 31-116 Santiag",https://lh5.googleusercontent.com/HRCllo35Ji47p0pVMvK72RssKw83FjHJjUCm1OT7lvy-qH4v7Icc-21ud0OTA14t4cj2wAPAG5ylw5yHFQDSh2eMwRxdBVMe59yTFClFJFkHiT1TzZJJIR52DGING2PcKA https://lh3.googleusercontent.com/-hu21Ab2mv0MYIMkDANYyNQwtgKow8SUwBhLnqgCKZ9siq-T6R-xV69,226 EPMSC Cali,"76",VALLE DEL CAUCA,22146825343.909,995449.434,2214682.534
"<img src=""https://lh4.googleusercontent.com/OuUuyb-c_tkoKrSx7DkSz_0qSaigLElT5tSw7ifBiK0fMT14arR0bF3Hlik-q0vsViRa8jD-c9OHT5TMkicthJT-kcMZXJtBiMyYiGWn3dKq5etSHy9X0J-UXR9nF9w5"" height=""200"" width=""auto"" /><br><br>Direcci?n: Carrera 16 # 32-97 Buga<br>Tel: (",https://lh4.googleusercontent.com/OuUuyb-c_tkoKrSx7DkSz_0qSaigLElT5tSw7ifBiK0fMT14arR0bF3Hlik-q0vsViRa8jD-c9OHT5TMkicthJT-kcMZXJtBiMyYiGWn3dKq5etSHy9X0J-UXR9nF9w5,227 EPMSC Buga,"76",VALLE DEL CAUCA,22146825343.909,995449.434,2214682.534
"<img src=""https://lh5.googleusercontent.com/jTFbkCOJcs5l5smni5EnaCmdYLEiVaBdOZdFXVDkRtYOHP-kxKnOL3zlj198wMXwCZgT_SleNohLjKmIUPthZ6QRlYqzE2ctMX7etgnWW5yAYXk0M-hT3e4MqvvDbGYJ"" height=""200"" width=""auto"" /><br><br>Direcci?n: Calle 6 # 51 B 61 Buenaventura<br",https://lh5.googleusercontent.com/jTFbkCOJcs5l5smni5EnaCmdYLEiVaBdOZdFXVDkRtYOHP-kxKnOL3zlj198wMXwCZgT_SleNohLjKmIUPthZ6QRlYqzE2ctMX7etgnWW5yAYXk0M-hT3e4MqvvDbGYJ https://lh6.googleusercontent.com/0IjCSMazNLOU7GBMW-NCPBe8wCan6vV0qHpY3btBPSnGlA_tNzCefcvmS,228 EPMSC Buenaventura,"76",VALLE DEL CAUCA,22146825343.909,995449.434,2214682.534
"<img src=""https://lh5.googleusercontent.com/9x9g_AJJDdSZaGoIaDUYN9cYjWczDD4Xp9RsVWjpjzDi9ETC2Nn02Zvw6oL-2MEdasH10RxPcM-2ccgVIdseTaYdkUQtuo1X3wREDQ_SrWr5PZd_YT7M-RCOGc67oKFy"" height=""200"" width=""auto"" /><br><br>Direcci?n: Carrera 29 Calle 14 Tulua<br>Tel:",https://lh5.googleusercontent.com/9x9g_AJJDdSZaGoIaDUYN9cYjWczDD4Xp9RsVWjpjzDi9ETC2Nn02Zvw6oL-2MEdasH10RxPcM-2ccgVIdseTaYdkUQtuo1X3wREDQ_SrWr5PZd_YT7M-RCOGc67oKFy,233 EPMSC Tulua,"76",VALLE DEL CAUCA,22146825343.909,995449.434,2214682.534
